# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 6 11:14:22 2022
# X_STEP: 0.504000
# Y_STEP: 0.503000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 99.792000
# Y_MAX: 100.600006
# Z_MAX: 0.000000
#
# X_DIM: 198
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 62
#
# Num_Features: 62 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
1.876940 1.752770 3.690580 40.068001 14.335501 0.000000 8 1 62
1.878740 1.752570 3.698450 40.571999 14.335501 0.000000 8 1 62
1.879540 1.752230 3.699960 41.076000 14.335501 0.000000 8 1 62
1.886440 1.748610 3.687930 41.579998 14.335501 0.000000 8 1 62
1.888270 1.746950 3.683370 42.084000 14.335501 0.000000 8 1 62
1.884500 1.748790 3.696030 42.588001 14.335501 0.000000 8 1 62
1.886400 1.747670 3.690810 43.091999 14.335501 0.000000 8 1 62
1.888540 1.746960 3.685830 43.596001 14.335501 0.000000 8 1 62
1.889140 1.746860 3.684810 44.099998 14.335501 0.000000 8 1 62
1.890740 1.746270 3.681990 44.604000 14.335501 0.000000 8 1 62
1.892060 1.745550 3.680810 45.107998 14.335501 0.000000 8 1 62
1.892270 1.745480 3.680970 45.612000 14.335501 0.000000 8 1 62
1.893390 1.745350 3.681410 46.116001 14.335501 0.000000 8 1 62
1.893740 1.745380 3.681620 46.619999 14.335501 0.000000 8 1 62
1.893960 1.745570 3.682140 47.124001 14.335501 0.000000 8 1 62
1.893880 1.745640 3.682040 47.627998 14.335501 0.000000 8 1 62
1.893990 1.745610 3.681790 48.132000 14.335501 0.000000 8 1 62
1.894050 1.745570 3.681080 48.636002 14.335501 0.000000 8 1 62
1.893840 1.745580 3.680590 49.139999 14.335501 0.000000 8 1 62
1.893670 1.745640 3.680560 49.644001 14.335501 0.000000 8 1 62
1.892570 1.746560 3.680870 50.147999 14.335501 0.000000 8 1 62
1.892110 1.747050 3.681120 50.652000 14.335501 0.000000 8 1 62
1.890820 1.748940 3.682250 51.155998 14.335501 0.000000 8 1 62
1.890150 1.750570 3.683440 51.660000 14.335501 0.000000 8 1 62
1.889980 1.750940 3.683740 52.164001 14.335501 0.000000 8 1 62
1.889540 1.751770 3.684260 52.667999 14.335501 0.000000 8 1 62
1.888900 1.752040 3.684050 53.172001 14.335501 0.000000 8 1 62
1.888610 1.752030 3.683830 53.675999 14.335501 0.000000 8 1 62
1.887700 1.752390 3.683530 54.180000 14.335501 0.000000 8 1 62
1.887550 1.752570 3.683590 54.683998 14.335501 0.000000 8 1 62
1.886770 1.753650 3.682970 55.188000 14.335501 0.000000 8 1 62
1.886500 1.754710 3.681340 55.692001 14.335501 0.000000 8 1 62
1.886540 1.755000 3.680630 56.195999 14.335501 0.000000 8 1 62
1.886650 1.755530 3.678380 56.700001 14.335501 0.000000 8 1 62
1.886670 1.755800 3.676890 57.203999 14.335501 0.000000 8 1 62
1.886540 1.755880 3.676670 57.708000 14.335501 0.000000 8 1 62
1.885620 1.756160 3.676020 58.211998 14.335501 0.000000 8 1 62
1.884460 1.756510 3.675470 58.716000 14.335501 0.000000 8 1 62
1.884220 1.756710 3.675370 59.220001 14.335501 0.000000 8 1 62
1.883220 1.757040 3.674820 59.723999 14.335501 0.000000 8 1 62
1.882890 1.757030 3.674590 60.228001 14.335501 0.000000 8 1 62
1.881640 1.757320 3.674160 60.731998 14.335501 0.000000 8 1 62
1.880560 1.757710 3.673910 61.236000 14.335501 0.000000 8 1 62
1.880190 1.757850 3.673800 61.740002 14.335501 0.000000 8 1 62
1.878910 1.758310 3.673260 62.243999 14.335501 0.000000 8 1 62
1.877930 1.758470 3.672570 62.748001 14.335501 0.000000 8 1 62
1.877700 1.758410 3.672300 63.251999 14.335501 0.000000 8 1 62
1.877310 1.758330 3.671820 63.756001 14.335501 0.000000 8 1 62
1.877270 1.758340 3.671790 64.260002 14.335501 0.000000 8 1 62
1.876830 1.758680 3.671820 64.764000 14.335501 0.000000 8 1 62
1.876270 1.759110 3.671900 65.267998 14.335501 0.000000 8 1 62
1.876070 1.759250 3.671870 65.772003 14.335501 0.000000 8 1 62
1.875280 1.759510 3.671480 66.276001 14.335501 0.000000 8 1 62
1.874550 1.759770 3.670930 66.779999 14.335501 0.000000 8 1 62
1.874290 1.759950 3.670790 67.283997 14.335501 0.000000 8 1 62
1.873210 1.760610 3.670120 67.788002 14.335501 0.000000 8 1 62
1.872870 1.760820 3.669920 68.292000 14.335501 0.000000 8 1 62
1.871340 1.761530 3.669120 68.795998 14.335501 0.000000 8 1 62
1.869640 1.762010 3.668570 69.300003 14.335501 0.000000 8 1 62
1.869020 1.762080 3.668420 69.804001 14.335501 0.000000 8 1 62
1.866520 1.762100 3.667880 70.307999 14.335501 0.000000 8 1 62
1.865330 1.760240 3.667850 70.811996 14.335501 0.000000 8 1 62
1.864700 1.760060 3.667860 71.316002 14.335501 0.000000 8 1 62
1.215040 0.795650 3.834400 71.820000 14.335501 0.000000 51 1 62
1.211790 0.792530 3.840300 72.323997 14.335501 0.000000 51 1 62
1.211630 0.790860 3.839790 72.828003 14.335501 0.000000 51 1 62
1.209360 0.785000 3.841430 73.332001 14.335501 0.000000 51 1 62
1.208500 0.783860 3.842340 73.835999 14.335501 0.000000 51 1 62
1.205120 0.781890 3.844940 74.339996 14.335501 0.000000 51 1 62
1.202700 0.781570 3.846280 74.844002 14.335501 0.000000 51 1 62
2.699770 1.673690 4.058000 75.348000 14.335501 0.000000 62 1 62
2.700560 1.673380 4.058050 75.851997 14.335501 0.000000 62 1 62
2.701740 1.672680 4.058750 76.356003 14.335501 0.000000 62 1 62
2.701890 1.672450 4.059200 76.860001 14.335501 0.000000 62 1 62
2.702350 1.672120 4.060890 77.363998 14.335501 0.000000 62 1 62
2.702470 1.672160 4.061390 77.868004 14.335501 0.000000 62 1 62
2.702990 1.672720 4.062420 78.372002 14.335501 0.000000 62 1 62
2.703420 1.673330 4.062690 78.875999 14.335501 0.000000 62 1 62
2.703450 1.673440 4.062700 79.379997 14.335501 0.000000 62 1 62
2.703170 1.674170 4.062780 79.884003 14.335501 0.000000 62 1 62
2.702730 1.674970 4.062920 80.388000 14.335501 0.000000 62 1 62
2.702660 1.675130 4.063010 80.891998 14.335501 0.000000 62 1 62
2.702290 1.675870 4.063150 81.396004 14.335501 0.000000 62 1 62
2.702150 1.676150 4.063170 81.900002 14.335501 0.000000 62 1 62
2.701480 1.677020 4.062240 82.403999 14.335501 0.000000 62 1 62
2.700750 1.677520 4.060660 82.907997 14.335501 0.000000 62 1 62
2.700510 1.677590 4.060130 83.412003 14.335501 0.000000 62 1 62
2.700060 1.677710 4.058930 83.916000 14.335501 0.000000 62 1 62
2.699670 1.677730 4.058230 84.419998 14.335501 0.000000 62 1 62
2.699470 1.677700 4.058050 84.924004 14.335501 0.000000 62 1 62
2.699130 1.677940 4.057830 85.428001 14.335501 0.000000 62 1 62
2.698950 1.678450 4.057770 85.931999 14.335501 0.000000 62 1 62
2.698870 1.678590 4.057670 86.435997 14.335501 0.000000 62 1 62
2.698360 1.678610 4.057410 86.940002 14.335501 0.000000 62 1 62
2.698150 1.678460 4.057330 87.444000 14.335501 0.000000 62 1 62
2.697870 1.678350 4.057270 87.947998 14.335501 0.000000 62 1 62
2.697850 1.678600 4.057630 88.452003 14.335501 0.000000 62 1 62
2.697800 1.678740 4.057900 88.956001 14.335501 0.000000 62 1 62
2.697460 1.678680 4.058600 89.459999 14.335501 0.000000 62 1 62
2.697150 1.678050 4.058990 89.963997 14.335501 0.000000 62 1 62
2.697160 1.677800 4.058950 90.468002 14.335501 0.000000 62 1 62
2.697470 1.676990 4.059160 90.972000 14.335501 0.000000 62 1 62
2.697650 1.676750 4.059290 91.475998 14.335501 0.000000 62 1 62
2.697980 1.676560 4.060070 91.980003 14.335501 0.000000 62 1 62
2.698140 1.677200 4.061380 92.484001 14.335501 0.000000 62 1 62
2.698160 1.677590 4.061950 92.987999 14.335501 0.000000 62 1 62
2.698080 1.678750 4.064600 93.491997 14.335501 0.000000 62 1 62
2.697940 1.679380 4.066620 93.996002 14.335501 0.000000 62 1 62
1.880360 1.508200 3.590540 94.500000 14.335501 0.000000 16 1 62
1.879090 1.507670 3.588200 95.003998 14.335501 0.000000 16 1 62
1.877630 1.507050 3.585500 95.508003 14.335501 0.000000 16 1 62
1.874150 1.505980 3.583490 96.012001 14.335501 0.000000 16 1 62
1.869160 1.508760 3.585590 96.515999 14.335501 0.000000 16 1 62
1.860850 1.522040 3.591180 97.020004 14.335501 0.000000 16 1 62
1.861250 1.529690 3.594520 97.524002 14.335501 0.000000 16 1 62
1.862500 1.535250 3.597040 98.028000 14.335501 0.000000 16 1 62
1.863250 1.536450 3.597590 98.531998 14.335501 0.000000 16 1 62
1.864960 1.540420 3.600240 99.036003 14.335501 0.000000 16 1 62
1.865290 1.541420 3.601260 99.540001 14.335501 0.000000 16 1 62
2.654300 1.494290 3.495450 0.252000 14.838501 0.000000 7 1 62
1.874510 1.739020 3.638390 0.756000 14.838501 0.000000 8 1 62
1.874040 1.739090 3.637910 1.260000 14.838501 0.000000 8 1 62
1.873680 1.739190 3.637510 1.764000 14.838501 0.000000 8 1 62
1.872700 1.739580 3.636890 2.268000 14.838501 0.000000 8 1 62
1.872060 1.740010 3.636660 2.772000 14.838501 0.000000 8 1 62
1.872100 1.740290 3.636790 3.276000 14.838501 0.000000 8 1 62
1.872220 1.740640 3.636640 3.780000 14.838501 0.000000 8 1 62
1.872030 1.740970 3.636070 4.284000 14.838501 0.000000 8 1 62
1.871690 1.741210 3.635630 4.788000 14.838501 0.000000 8 1 62
1.870880 1.741690 3.634650 5.292000 14.838501 0.000000 8 1 62
1.870580 1.741820 3.634270 5.796000 14.838501 0.000000 8 1 62
1.870370 1.742140 3.633400 6.300000 14.838501 0.000000 8 1 62
1.870400 1.742380 3.632860 6.804000 14.838501 0.000000 8 1 62
1.870540 1.742410 3.632890 7.308000 14.838501 0.000000 8 1 62
1.870860 1.742560 3.633910 7.812000 14.838501 0.000000 8 1 62
1.871680 1.742820 3.638050 8.316000 14.838501 0.000000 8 1 62
1.871890 1.743110 3.640790 8.820000 14.838501 0.000000 8 1 62
1.872510 1.743730 3.650660 9.324000 14.838501 0.000000 8 1 62
1.872710 1.743950 3.656490 9.828000 14.838501 0.000000 8 1 62
1.872970 1.744480 3.670420 10.332000 14.838501 0.000000 8 1 62
1.873290 1.744950 3.684730 10.836000 14.838501 0.000000 8 1 62
1.873520 1.745160 3.689880 11.340000 14.838501 0.000000 8 1 62
1.873430 1.745600 3.700340 11.844000 14.838501 0.000000 8 1 62
1.873070 1.745870 3.711020 12.348001 14.838501 0.000000 8 1 62
1.872720 1.745930 3.714160 12.852000 14.838501 0.000000 8 1 62
1.872660 1.745700 3.721090 13.356000 14.838501 0.000000 8 1 62
1.872920 1.745470 3.722980 13.860000 14.838501 0.000000 8 1 62
1.873700 1.745560 3.727030 14.364000 14.838501 0.000000 8 1 62
1.874190 1.745400 3.730230 14.868000 14.838501 0.000000 8 1 62
1.874200 1.745140 3.731250 15.372000 14.838501 0.000000 8 1 62
1.874370 1.744400 3.734210 15.876000 14.838501 0.000000 8 1 62
1.874990 1.743810 3.737210 16.380001 14.838501 0.000000 8 1 62
1.875230 1.743620 3.738360 16.884001 14.838501 0.000000 8 1 62
1.875420 1.744010 3.740520 17.388000 14.838501 0.000000 8 1 62
1.875750 1.745180 3.742230 17.892000 14.838501 0.000000 8 1 62
1.875600 1.745800 3.742730 18.396002 14.838501 0.000000 8 1 62
1.875560 1.746930 3.743770 18.900002 14.838501 0.000000 8 1 62
1.875620 1.747120 3.744320 19.404001 14.838501 0.000000 8 1 62
1.875220 1.747090 3.742000 19.908001 14.838501 0.000000 8 1 62
1.874880 1.746530 3.736850 20.412001 14.838501 0.000000 8 1 62
1.874410 1.746430 3.733840 20.916000 14.838501 0.000000 8 1 62
1.873310 1.746620 3.723600 21.420002 14.838501 0.000000 8 1 62
1.872670 1.746790 3.712090 21.924002 14.838501 0.000000 8 1 62
1.872490 1.746570 3.706020 22.428001 14.838501 0.000000 8 1 62
1.872160 1.745420 3.692040 22.932001 14.838501 0.000000 8 1 62
1.872220 1.744920 3.686620 23.436001 14.838501 0.000000 8 1 62
1.871140 1.744070 3.673820 23.940001 14.838501 0.000000 8 1 62
1.870340 1.744410 3.666560 24.444002 14.838501 0.000000 8 1 62
1.869890 1.744820 3.665000 24.948002 14.838501 0.000000 8 1 62
1.870200 1.745480 3.665230 25.452002 14.838501 0.000000 8 1 62
1.871710 1.745690 3.666480 25.956001 14.838501 0.000000 8 1 62
1.872880 1.745290 3.667640 26.460001 14.838501 0.000000 8 1 62
1.875720 1.743830 3.670650 26.964001 14.838501 0.000000 8 1 62
1.876630 1.743210 3.671090 27.468000 14.838501 0.000000 8 1 62
1.880010 1.741860 3.675610 27.972002 14.838501 0.000000 8 1 62
1.882870 1.741030 3.678890 28.476002 14.838501 0.000000 8 1 62
1.884110 1.740660 3.680480 28.980001 14.838501 0.000000 8 1 62
1.886090 1.739870 3.682960 29.484001 14.838501 0.000000 8 1 62
1.887570 1.739590 3.683500 29.988001 14.838501 0.000000 8 1 62
1.887680 1.739500 3.683450 30.492001 14.838501 0.000000 8 1 62
1.887900 1.739800 3.682500 30.996002 14.838501 0.000000 8 1 62
1.888370 1.740370 3.680910 31.500002 14.838501 0.000000 8 1 62
1.888560 1.740460 3.680270 32.004002 14.838501 0.000000 8 1 62
1.889530 1.740810 3.678410 32.507999 14.838501 0.000000 8 1 62
1.890110 1.740910 3.677850 33.012001 14.838501 0.000000 8 1 62
1.890410 1.740870 3.675490 33.515999 14.838501 0.000000 8 1 62
1.889550 1.741170 3.673020 34.020000 14.838501 0.000000 8 1 62
1.888630 1.741560 3.671740 34.523998 14.838501 0.000000 8 1 62
1.886500 1.743070 3.668560 35.028000 14.838501 0.000000 8 1 62
1.885070 1.744600 3.666220 35.531998 14.838501 0.000000 8 1 62
1.884140 1.745470 3.665570 36.035999 14.838501 0.000000 8 1 62
1.881980 1.747270 3.665210 36.540001 14.838501 0.000000 8 1 62
1.880750 1.747930 3.665150 37.043999 14.838501 0.000000 8 1 62
1.878370 1.749510 3.666990 37.548000 14.838501 0.000000 8 1 62
1.877070 1.750800 3.669910 38.051998 14.838501 0.000000 8 1 62
1.877050 1.751360 3.671720 38.556000 14.838501 0.000000 8 1 62
1.877820 1.752100 3.677290 39.060001 14.838501 0.000000 8 1 62
1.878940 1.752500 3.684010 39.563999 14.838501 0.000000 8 1 62
1.879830 1.752580 3.686730 40.068001 14.838501 0.000000 8 1 62
1.882160 1.751710 3.691260 40.571999 14.838501 0.000000 8 1 62
1.882850 1.751240 3.693320 41.076000 14.838501 0.000000 8 1 62
1.886440 1.748610 3.687930 41.579998 14.838501 0.000000 8 1 62
1.888270 1.746950 3.683370 42.084000 14.838501 0.000000 8 1 62
1.887420 1.747170 3.685280 42.588001 14.838501 0.000000 8 1 62
1.889670 1.745960 3.680620 43.091999 14.838501 0.000000 8 1 62
1.891450 1.745380 3.678710 43.596001 14.838501 0.000000 8 1 62
1.892380 1.745150 3.677930 44.099998 14.838501 0.000000 8 1 62
1.893620 1.744620 3.677730 44.604000 14.838501 0.000000 8 1 62
1.894100 1.744240 3.678610 45.107998 14.838501 0.000000 8 1 62
1.894320 1.744110 3.678860 45.612000 14.838501 0.000000 8 1 62
1.894650 1.744130 3.680020 46.116001 14.838501 0.000000 8 1 62
1.894860 1.744280 3.680520 46.619999 14.838501 0.000000 8 1 62
1.894840 1.744510 3.681170 47.124001 14.838501 0.000000 8 1 62
1.894860 1.744670 3.681250 47.627998 14.838501 0.000000 8 1 62
1.895120 1.744550 3.680880 48.132000 14.838501 0.000000 8 1 62
1.895530 1.744340 3.680430 48.636002 14.838501 0.000000 8 1 62
1.895480 1.744550 3.680330 49.139999 14.838501 0.000000 8 1 62
1.895430 1.744550 3.680310 49.644001 14.838501 0.000000 8 1 62
1.894510 1.745560 3.680860 50.147999 14.838501 0.000000 8 1 62
1.893800 1.746320 3.681260 50.652000 14.838501 0.000000 8 1 62
1.892610 1.748150 3.682290 51.155998 14.838501 0.000000 8 1 62
1.891540 1.749790 3.683240 51.660000 14.838501 0.000000 8 1 62
1.891190 1.750230 3.683580 52.164001 14.838501 0.000000 8 1 62
1.890700 1.750870 3.684140 52.667999 14.838501 0.000000 8 1 62
1.890370 1.751190 3.684290 53.172001 14.838501 0.000000 8 1 62
1.890280 1.751040 3.684050 53.675999 14.838501 0.000000 8 1 62
1.890080 1.751320 3.684080 54.180000 14.838501 0.000000 8 1 62
1.889820 1.751660 3.684170 54.683998 14.838501 0.000000 8 1 62
1.889510 1.752690 3.683880 55.188000 14.838501 0.000000 8 1 62
1.889180 1.753850 3.682560 55.692001 14.838501 0.000000 8 1 62
1.889130 1.754330 3.681660 56.195999 14.838501 0.000000 8 1 62
1.889400 1.754560 3.679690 56.700001 14.838501 0.000000 8 1 62
1.889030 1.754560 3.677900 57.203999 14.838501 0.000000 8 1 62
1.888850 1.754460 3.677610 57.708000 14.838501 0.000000 8 1 62
1.887750 1.754330 3.676640 58.211998 14.838501 0.000000 8 1 62
1.886370 1.754640 3.675850 58.716000 14.838501 0.000000 8 1 62
1.886270 1.754690 3.675760 59.220001 14.838501 0.000000 8 1 62
1.885620 1.755040 3.675320 59.723999 14.838501 0.000000 8 1 62
1.885200 1.755140 3.675030 60.228001 14.838501 0.000000 8 1 62
1.884700 1.755380 3.674850 60.731998 14.838501 0.000000 8 1 62
1.883800 1.755990 3.674840 61.236000 14.838501 0.000000 8 1 62
1.883450 1.756170 3.674810 61.740002 14.838501 0.000000 8 1 62
1.882670 1.756790 3.674720 62.243999 14.838501 0.000000 8 1 62
1.881300 1.757420 3.674230 62.748001 14.838501 0.000000 8 1 62
1.881260 1.757270 3.674060 63.251999 14.838501 0.000000 8 1 62
1.880640 1.757080 3.673550 63.756001 14.838501 0.000000 8 1 62
1.880240 1.757140 3.673290 64.260002 14.838501 0.000000 8 1 62
1.880020 1.757210 3.673300 64.764000 14.838501 0.000000 8 1 62
1.879220 1.757750 3.673120 65.267998 14.838501 0.000000 8 1 62
1.879000 1.757920 3.673000 65.772003 14.838501 0.000000 8 1 62
1.878320 1.758210 3.672670 66.276001 14.838501 0.000000 8 1 62
1.877150 1.758720 3.672250 66.779999 14.838501 0.000000 8 1 62
1.876960 1.758900 3.672280 67.283997 14.838501 0.000000 8 1 62
1.875760 1.759530 3.671770 67.788002 14.838501 0.000000 8 1 62
1.875090 1.759930 3.671360 68.292000 14.838501 0.000000 8 1 62
1.873400 1.760450 3.670140 68.795998 14.838501 0.000000 8 1 62
1.871500 1.760580 3.668980 69.300003 14.838501 0.000000 8 1 62
1.870670 1.760550 3.668630 69.804001 14.838501 0.000000 8 1 62
1.868740 1.760310 3.668110 70.307999 14.838501 0.000000 8 1 62
1.864700 1.760060 3.667860 70.811996 14.838501 0.000000 8 1 62
1.215560 0.800190 3.831100 71.316002 14.838501 0.000000 51 1 62
1.215040 0.795650 3.834400 71.820000 14.838501 0.000000 51 1 62
1.212390 0.792370 3.838570 72.323997 14.838501 0.000000 51 1 62
1.212210 0.790510 3.837780 72.828003 14.838501 0.000000 51 1 62
1.210340 0.787420 3.838350 73.332001 14.838501 0.000000 51 1 62
1.209240 0.786660 3.839250 73.835999 14.838501 0.000000 51 1 62
1.206060 0.785900 3.841410 74.339996 14.838501 0.000000 51 1 62
1.203680 0.785410 3.843390 74.844002 14.838501 0.000000 51 1 62
2.700230 1.674090 4.058860 75.348000 14.838501 0.000000 62 1 62
2.701050 1.673910 4.058700 75.851997 14.838501 0.000000 62 1 62
2.702100 1.673190 4.058610 76.356003 14.838501 0.000000 62 1 62
2.702250 1.672990 4.059070 76.860001 14.838501 0.000000 62 1 62
2.702620 1.672550 4.060310 77.363998 14.838501 0.000000 62 1 62
2.702790 1.672500 4.060890 77.868004 14.838501 0.000000 62 1 62
2.703380 1.672690 4.061960 78.372002 14.838501 0.000000 62 1 62
2.703780 1.672980 4.062450 78.875999 14.838501 0.000000 62 1 62
2.703770 1.673070 4.062490 79.379997 14.838501 0.000000 62 1 62
2.703400 1.673800 4.062520 79.884003 14.838501 0.000000 62 1 62
2.702890 1.674750 4.062600 80.388000 14.838501 0.000000 62 1 62
2.702790 1.674990 4.062760 80.891998 14.838501 0.000000 62 1 62
2.702440 1.675750 4.063000 81.396004 14.838501 0.000000 62 1 62
2.702260 1.676100 4.063100 81.900002 14.838501 0.000000 62 1 62
2.701660 1.676870 4.062140 82.403999 14.838501 0.000000 62 1 62
2.700870 1.677470 4.060680 82.907997 14.838501 0.000000 62 1 62
2.700510 1.677650 4.060030 83.412003 14.838501 0.000000 62 1 62
2.700010 1.677830 4.059020 83.916000 14.838501 0.000000 62 1 62
2.699740 1.677720 4.058390 84.419998 14.838501 0.000000 62 1 62
2.699500 1.677570 4.058120 84.924004 14.838501 0.000000 62 1 62
2.699180 1.677740 4.057760 85.428001 14.838501 0.000000 62 1 62
2.699010 1.678320 4.057530 85.931999 14.838501 0.000000 62 1 62
2.698940 1.678500 4.057270 86.435997 14.838501 0.000000 62 1 62
2.698640 1.678540 4.056890 86.940002 14.838501 0.000000 62 1 62
2.698410 1.678330 4.056810 87.444000 14.838501 0.000000 62 1 62
2.698160 1.678220 4.056690 87.947998 14.838501 0.000000 62 1 62
2.697960 1.678410 4.057230 88.452003 14.838501 0.000000 62 1 62
2.697850 1.678620 4.057710 88.956001 14.838501 0.000000 62 1 62
2.697660 1.678490 4.058720 89.459999 14.838501 0.000000 62 1 62
2.697550 1.677740 4.059310 89.963997 14.838501 0.000000 62 1 62
2.697630 1.677340 4.059250 90.468002 14.838501 0.000000 62 1 62
2.697920 1.676320 4.059090 90.972000 14.838501 0.000000 62 1 62
2.698120 1.676010 4.059100 91.475998 14.838501 0.000000 62 1 62
2.698290 1.675390 4.059250 91.980003 14.838501 0.000000 62 1 62
2.698410 1.675900 4.060270 92.484001 14.838501 0.000000 62 1 62
2.698420 1.676440 4.060980 92.987999 14.838501 0.000000 62 1 62
2.698370 1.677780 4.063430 93.491997 14.838501 0.000000 62 1 62
2.698100 1.678850 4.065820 93.996002 14.838501 0.000000 62 1 62
1.880360 1.508200 3.590540 94.500000 14.838501 0.000000 16 1 62
1.879090 1.507670 3.588200 95.003998 14.838501 0.000000 16 1 62
1.877630 1.507050 3.585500 95.508003 14.838501 0.000000 16 1 62
1.874150 1.505980 3.583490 96.012001 14.838501 0.000000 16 1 62
1.869160 1.508760 3.585590 96.515999 14.838501 0.000000 16 1 62
1.864500 1.515710 3.589030 97.020004 14.838501 0.000000 16 1 62
1.863640 1.518910 3.592440 97.524002 14.838501 0.000000 16 1 62
1.864050 1.523950 3.596140 98.028000 14.838501 0.000000 16 1 62
1.865170 1.524970 3.597090 98.531998 14.838501 0.000000 16 1 62
1.867120 1.528910 3.600740 99.036003 14.838501 0.000000 16 1 62
1.867390 1.531480 3.602210 99.540001 14.838501 0.000000 16 1 62
1.874790 1.739200 3.638610 0.252000 15.341500 0.000000 8 1 62
1.874520 1.739340 3.638230 0.756000 15.341500 0.000000 8 1 62
1.874030 1.739490 3.637710 1.260000 15.341500 0.000000 8 1 62
1.873690 1.739600 3.637430 1.764000 15.341500 0.000000 8 1 62
